Id,Label,timeset,0,1,2,3,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
9492,AmaralFidel,,anr,anr,1.016556,,4,6,10,4,15,19,10,0.227735,0.241998,800.610327
9493,lordcataplanga,,None,None,3,,6,7,13,13,23,36,9,0.229321,0.244061,4429.798691
9494,FernandoPared16,,plra,plra,0.910515,,0,1,1,0,1,1,10,0.212793,0.225462,0
9495,LizaDuarte11,,plra,plra,1.296296,,4,19,23,7,38,45,9,0.227401,0.247785,58279.172876
9496,Kabronsasa,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
9497,j2machain,,None,None,2.131687,,4,2,6,4,3,7,9,0.230965,0.246451,23972.941969
9498,juliocorrea6,,None,None,2.731343,,0,1,1,0,1,1,10,0.212325,0.224399,0
9499,nicocanog,,None,None,0.6841,,0,1,1,0,1,1,10,0.19944,0.209138,0
9500,BogusTito,,None,None,11,,0,5,5,0,6,6,9,0.229822,0.248731,0
9501,johaarguello_,,None,None,0.749004,,0,1,1,0,1,1,10,0.206723,0.218502,0
9502,rocioarriola94,,None,None,2.924242,,0,1,1,0,1,1,11,0.178651,0.186373,0
9503,edu_aguilera82,,None,None,8.029411,,0,1,1,0,1,1,10,0.212793,0.225462,0
9504,diegoruizf,,None,None,1.231884,,0,1,1,0,1,1,10,0.206723,0.218502,0
9505,mrperrier76,,None,None,2.019608,,0,1,1,0,1,1,10,0.192092,0.202924,0
9506,hugoaacosta81,,None,None,4.017544,,0,1,1,0,1,1,11,0.151504,0.156226,0
9507,darioagaray,,None,None,1.882803,,0,1,1,0,1,1,11,0.179603,0.187464,0
9508,Boludita93,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
9509,Fernand62335949,,None,None,1,,0,1,1,0,1,1,11,0.184167,0.194345,0
9510,MujeresGANAR,,plra,plra,0.245161,,57,6,63,91,12,103,10,0.222194,0.237501,46144.708395
9511,CesaBellon,,None,None,0.350427,,0,2,2,0,2,2,11,0.18781,0.198703,0
9512,matiasveron1994,,None,None,1.611111,,0,1,1,0,1,1,11,0.18883,0.199407,0
9513,arielmarecos25,,plra,plra,0.151801,,0,2,2,0,2,2,10,0.21662,0.230763,0
9514,tx3x200,,anr,anr,2.416667,,0,2,2,0,2,2,11,0.172437,0.179387,0
9515,kattvelta,,None,None,1.039474,,0,1,1,0,2,2,10,0.218646,0.233216,0
9516,_SocialMx,,None,None,2.936288,,0,0,0,0,0,0,0,0,0,0
9517,Miss__Sun__day,,None,None,1.607143,,0,2,2,0,2,2,10,0.220297,0.232928,0
9518,Diego_Casola,,None,None,1.335664,,0,1,1,0,1,1,11,0.175492,0.182459,0
9519,RodriParedes16,,None,None,3.552239,,0,1,1,0,1,1,9,0.222849,0.234612,0
9520,GautoJu,,None,None,6.75,,0,1,1,0,1,1,11,0.169334,0.175725,0
9521,Recibiste,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
9522,jorge88rolon,,None,None,0.562547,,0,1,1,0,1,1,10,0.199972,0.209629,0
9523,aureliopistilli,,None,None,1.383543,,0,1,1,0,1,1,10,0.206723,0.218502,0
9524,DaniArandaOK,,plra,plra,0.54586,,0,3,3,0,3,3,10,0.215152,0.229633,0
9525,natyvillalba20,,None,None,0.597222,,0,2,2,0,3,3,10,0.201651,0.212682,0
9526,kristel_candia,,None,None,1.121212,,0,1,1,0,1,1,10,0.195821,0.206679,0
9527,juanaperezeras,,None,None,4.15,,0,1,1,0,1,1,2,0.6,0.666667,0
9528,giaguima,,None,None,3.693252,,0,1,1,0,1,1,9,0.20929,0.220842,0
9529,HugoCardzo,,None,None,2.246032,,6,10,16,6,13,19,8,0.266654,0.290679,3242.336101
9530,rocioromo96,,None,None,0.638251,,0,3,3,0,3,3,10,0.219674,0.23494,0
9531,MiviRaquel,,None,None,2,,0,2,2,0,2,2,10,0.201464,0.212404,0
9532,JuliMarGar,,None,None,0.768595,,0,1,1,0,1,1,1,1,1,0
9533,federic1684,,None,None,4.604939,,0,0,0,0,0,0,0,0,0,0
9534,Arturo34116661,,None,None,2.465,,0,1,1,0,1,1,1,1,1,0
9535,luchozacariasAP,,anr,anr,0.047623,,73,3,76,153,9,162,11,0.176693,0.182798,56308.529283
9536,botX953,,anr,anr,1.191781,,9,50,59,18,105,123,9,0.271586,0.296147,103832.098973
9537,EliRoseMartinez,,None,None,6.133333,,0,2,2,0,7,7,10,0.195249,0.20727,0
9538,twitero_30,,None,None,2.534751,,0,1,1,0,1,1,11,0.179603,0.187464,0
9539,patrigimenezg,,None,None,0.535461,,0,1,1,0,1,1,11,0.169334,0.175725,0
9540,marcelogasto,,None,None,1.47541,,0,1,1,0,1,1,10,0.200544,0.211058,0
9541,Shefi_Castillo,,None,None,0.584939,,0,1,1,0,1,1,10,0.212357,0.226896,0
9542,karicolez,,None,None,3.253264,,0,1,1,0,1,1,9,0.221205,0.236557,0
9543,lucas_casanas,,None,None,1.305019,,20,10,30,27,14,41,9,0.262563,0.287515,18459.116215
9544,Enzofernandoser,,None,None,6.506494,,0,2,2,0,4,4,9,0.219507,0.232694,0
9545,ramiroerm,,None,None,0.990926,,0,1,1,0,1,1,11,0.175726,0.182926,0
9546,Eje_Informativo,,None,None,1.411765,,0,1,1,0,2,2,1,1,1,0
9547,Letti_riveros,,None,None,0.827273,,0,1,1,0,1,1,9,0.222849,0.234612,0
9548,nandotorres88,,None,None,2.850112,,0,1,1,0,1,1,13,0.135638,0.139451,0
9549,isbahiano,,None,None,0.757764,,0,0,0,0,0,0,0,0,0,0
9550,JhonyLarroza,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
9551,Anibalslahs98,,None,None,2,,0,1,1,0,1,1,10,0.212793,0.225462,0
9552,victoriadorno,,None,None,7.241379,,0,1,1,0,2,2,9,0.243695,0.261159,0
9553,BerriFermin,,None,None,0,,0,1,1,0,1,1,11,0.169334,0.175725,0
9554,DavidEPB1,,None,None,2.563725,,0,1,1,0,1,1,10,0.212793,0.225462,0
9555,MaJoVeramendi,,None,None,0.814241,,0,1,1,0,1,1,11,0.175549,0.1826,0
9556,ADNPolitico,,None,None,0.038378,,99,3,102,111,4,115,1,1,1,207
9557,alexbar7,,None,None,1.288136,,0,9,9,0,9,9,9,0.228066,0.244448,0
9558,BetoCaceres2,,plra,plra,0.656203,,2,5,7,2,10,12,9,0.248088,0.267254,190.045212
9559,palikurz,,None,None,0.785479,,0,1,1,0,1,1,9,0.214156,0.227112,0
9560,tobX611,,anr,anr,0.784,,1,14,15,1,23,24,10,0.234618,0.24993,49924.240634
9561,ara_garay,,None,None,0.23989,,0,1,1,0,1,1,1,1,1,0
9562,BlasidaLucia,,None,None,81,,0,4,4,0,4,4,9,0.257613,0.277943,0
9563,jorgeraulsama,,None,None,4.455883,,1,4,5,1,6,7,10,0.225257,0.242674,28.323771
9564,manuelle06,,None,None,0.71987,,15,30,45,19,48,67,8,0.282879,0.311333,261524.805561
9565,WJAR92,,pdp,pdp,1.098485,,0,4,4,0,5,5,9,0.253572,0.273451,0
9566,adalespinola,,None,None,3.439306,,0,4,4,0,4,4,10,0.218032,0.232723,0
9567,EmilioHaiffuch,,None,None,3.526316,,0,1,1,0,1,1,10,0.206723,0.218502,0
9568,harry69833,,None,None,8.545455,,0,1,1,0,1,1,11,0.175726,0.182926,0
9569,Sanlorenzopy,,None,None,0.181039,,6,3,9,6,3,9,9,0.195635,0.204533,24167.825632
9570,selvavelazquez,,None,None,2.346667,,1,1,2,1,2,3,11,0.161713,0.167119,510.113028
9571,ciclonariel1981,,None,None,4.037879,,0,3,3,0,4,4,8,0.220991,0.233911,0
9572,RosaCohene,,None,None,0.930314,,0,1,1,0,1,1,11,0.169334,0.175725,0
9573,Silveroo101,,plra,plra,1.266667,,0,2,2,0,5,5,10,0.215824,0.230741,0
9574,NairAguileraM,,None,None,0.446809,,0,1,1,0,1,1,11,0.183537,0.193103,0
9575,ClariCenturionW,,None,None,1.002311,,0,1,1,0,1,1,10,0.212793,0.225462,0
9576,elisa_sn,,None,None,0.239209,,0,3,3,0,3,3,10,0.185122,0.195321,0
9577,msilva605,,None,None,1.865854,,0,1,1,0,1,1,1,1,1,0
9578,alegrenadia,,plra,plra,0.169855,,5,21,26,5,38,43,9,0.257173,0.281262,3737.961087
9579,alearce95_,,None,None,0.550218,,0,1,1,0,1,1,1,1,1,0
9580,infofelixleon,,None,None,2.76699,,0,2,2,0,2,2,9,0.243736,0.261331,0
9581,FrancescoJLR,,None,None,0.455603,,0,1,1,0,1,1,9,0.221205,0.236557,0
9582,Vctorvera75,,anr,anr,2.1,,0,2,2,0,2,2,9,0.230651,0.245888,0
9583,c284a19329da413,,None,None,22.285715,,0,1,1,0,1,1,11,0.175542,0.182593,0
9584,IMRyTv_Morelos,,None,None,0.269231,,2,0,2,2,0,2,0,0,0,0
9585,freddybogadol,,anr,anr,1.5,,0,2,2,0,2,2,9,0.222871,0.234765,0
9586,aLyrVega,,None,None,5.295455,,0,1,1,0,2,2,11,0.175726,0.182926,0
9587,ivanpaezpy,,None,None,0.170367,,8,5,13,9,9,18,10,0.219767,0.234981,5032.774809
9588,edugomez7,,None,None,2.863983,,0,9,9,0,11,11,9,0.249871,0.27055,0
9589,andregp87,,None,None,0.863184,,17,24,41,18,31,49,9,0.270639,0.292855,392672.185539
9590,diegovillasanti,,None,None,3.914972,,1,1,2,1,1,2,10,0.203883,0.214298,0
9591,pavo_ruizdiaz,,anr,anr,0.950893,,0,4,4,0,4,4,10,0.2188,0.23386,0
9592,CaceresHermosa,,None,None,5,,0,3,3,0,3,3,9,0.214865,0.228246,0
9593,elmago2507,,None,None,1.200441,,0,2,2,0,2,2,9,0.230455,0.245509,0
9594,analiaruiz_diaz,,None,None,0.873239,,1,2,3,1,2,3,10,0.216441,0.230607,562.315058
9595,p_met81,,None,None,0.731898,,0,2,2,0,2,2,9,0.243763,0.261389,0
9596,Alichuchitane,,None,None,0.5,,0,1,1,0,1,1,10,0.212793,0.225462,0
9597,DeDelvall,,None,None,0.666667,,1,1,2,1,1,2,10,0.200544,0.211058,4348
9598,panchovillapy,,None,None,0.486486,,0,1,1,0,1,1,10,0.197367,0.207023,0
9599,mc_herebia,,None,None,6.333333,,0,1,1,0,1,1,9,0.243695,0.261159,0
9600,FedeSannemann,,None,None,0.94052,,0,1,1,0,1,1,10,0.198493,0.209097,0
9601,fany_ocampos,,None,None,4.5,,0,1,1,0,1,1,10,0.213305,0.223201,0
9602,dais_ybaez,,None,None,1.881919,,0,1,1,0,1,1,10,0.210914,0.223205,0
9603,boysdontcry2908,,None,None,0.849252,,0,1,1,0,1,1,1,1,1,0
9604,HUGOALBERTOBORD,,None,None,5.780488,,1,5,6,1,6,7,9,0.244711,0.262977,0
9605,LvnYZ2xkH0vUZBJ,,None,None,3.48,,0,1,1,0,1,1,10,0.195768,0.203359,0
9606,angi_caceres,,None,None,1.245098,,0,3,3,0,3,3,10,0.197916,0.208994,0
9607,aguarafux,,plra,plra,2.046875,,0,1,1,0,1,1,10,0.212793,0.225462,0
9608,PubenzaEchever1,,None,None,1.57047,,0,1,1,0,1,1,1,1,1,0
9609,MaiteBrizza,,None,None,3.391111,,2,4,6,2,4,6,9,0.222501,0.237827,282.930522
9610,globoxx,,None,None,0.64,,0,1,1,0,1,1,11,0.155968,0.161749,0
9611,Khaleesy_Villa,,None,None,4.91,,0,1,1,0,1,1,11,0.180685,0.1891,0
9612,be_85,,anr,anr,1.166667,,0,1,1,0,1,1,9,0.204036,0.215008,0
9613,aloeveradrink1,,None,None,1.20595,,0,2,2,0,2,2,9,0.234925,0.251074,0
9614,EmmanuelBaez90,,None,None,4.448276,,0,1,1,0,1,1,10,0.199011,0.208537,0
9615,BordePolitico,,None,None,0.27167,,5,0,5,5,0,5,0,0,0,0
9616,AtTimesMX,,None,None,0.00851,,0,1,1,0,1,1,1,1,1,0
9617,richarportillo,,None,None,1.039807,,0,1,1,0,1,1,10,0.218646,0.233216,0
9618,ocarmona9,,None,None,1.65098,,4,6,10,5,8,13,9,0.226147,0.244259,390.394603
9619,Nicolas71074817,,None,None,6.785714,,0,5,5,0,8,8,10,0.219363,0.234827,0
9620,giuliana_matto,,None,None,1.399582,,0,1,1,0,2,2,10,0.224622,0.240474,0
9621,edu_cespedes,,None,None,16.538462,,0,1,1,0,1,1,10,0.205259,0.216673,0
9622,nemagode,,None,None,0.291228,,0,1,1,0,1,1,10,0.206125,0.217447,0
9623,rmjuan_,,None,None,1.739669,,0,3,3,0,3,3,9,0.229822,0.24362,0
9624,DinaMald003,,None,None,0.384615,,0,1,1,0,1,1,11,0.162397,0.16842,0
9625,VaneFls,,None,None,0.385514,,0,1,1,0,1,1,2,0.6,0.666667,0
9626,chinoarias77,,plra,plra,5.446602,,0,7,7,0,13,13,9,0.247763,0.265994,0
9627,jazdacosta,,None,None,0.614502,,0,1,1,0,1,1,1,1,1,0
9628,UDGS,,None,None,3.743671,,0,2,2,0,2,2,9,0.22705,0.242789,0
9629,EsliGus,,None,None,1.901235,,1,1,2,1,2,3,10,0.198158,0.207252,0
9630,Robertitochurro,,None,None,0.5,,0,1,1,0,1,1,10,0.212793,0.225462,0
9631,alebalcaz,,None,None,52.5,,0,1,1,0,1,1,10,0.213346,0.225886,0
9632,laprensaoem,,None,None,0.163331,,0,0,0,0,0,0,0,0,0,0
9633,AleAlvarez_19,,None,None,0.835206,,0,2,2,0,2,2,9,0.244462,0.262658,0
9634,Aguiluc11253422,,None,None,20.75,,0,1,1,0,1,1,10,0.213346,0.225886,0
9635,gabrielagalilea,,None,None,0.684825,,0,1,1,0,1,1,9,0.214187,0.225556,0
9636,vpga10,,None,None,2.683673,,0,6,6,0,6,6,9,0.253232,0.275242,0
9637,MontseMongelos,,None,None,0.841642,,6,2,8,6,2,8,9,0.230941,0.246317,11277.181668
9638,sirarturette,,None,None,5.466667,,0,4,4,0,5,5,9,0.262926,0.286513,0
9639,Cucho89,,None,None,2.483607,,0,1,1,0,1,1,9,0.214156,0.227112,0
9640,rolon_emanuel,,None,None,2.99061,,0,1,1,0,1,1,11,0.175549,0.1826,0
9641,Jose_rionegro22,,None,None,5.428571,,1,1,2,1,1,2,10,0.212793,0.225462,4348
9642,SoloFutbolVer,,None,None,0.079348,,0,1,1,0,1,1,1,1,1,0
9643,VivianLopezNu,,None,None,1.175676,,0,2,2,0,3,3,9,0.216999,0.230822,0
9644,DaniSegovia92,,None,None,0.852921,,0,1,1,0,1,1,10,0.19448,0.204198,0
9645,juliavrivas,,None,None,5.090909,,1,2,3,1,3,4,10,0.223945,0.240297,2430.978554
9646,mariadichuna,,None,None,1.540717,,0,2,2,0,2,2,11,0.186322,0.197255,0
9647,franjeadicto1,,None,None,27,,0,1,1,0,1,1,11,0.189027,0.199673,0
9648,IohannGO,,None,None,2.272388,,0,1,1,0,1,1,1,1,1,0
9649,JuanWalber,,None,None,3.353658,,0,3,3,0,4,4,9,0.248344,0.267517,0
9650,mayraHauron,,None,None,0.561355,,1,2,3,1,2,3,10,0.214289,0.227274,27.148183
9651,guialbar,,None,None,5.774835,,0,1,1,0,1,1,11,0.175726,0.182926,0
9652,Glovalto1,,None,None,3.142857,,0,1,1,0,1,1,1,1,1,0
9653,MikanEdy,,None,None,1.363636,,0,1,1,0,1,1,1,1,1,0
9654,Flamini46165057,,None,None,15.5,,0,1,1,0,1,1,10,0.181159,0.189369,0
9655,InfoMarito2018,,anr,anr,0.090146,,124,3,127,174,5,179,10,0.198656,0.206401,58471.155601
